timesteps,BEL,FRA,IRL,NLD,NOR,DEU,DNK
3/1/2013 4:00,0.004413582,0.00441355,0.004413561,0.004413588,0.004413485,0.004413626,0.004413441
3/1/2013 5:00,0.004413695,0.004413661,0.004413673,0.0044137,0.004413569,0.004413734,0.004413549
3/1/2013 6:00,0.005168527,0.005168497,0.005168508,0.005168534,0.005168281,0.005168568,0.005168307
3/1/2013 7:00,0.005169759,0.005169726,0.005169743,0.005169768,0.005169529,0.005169796,0.005169567
3/1/2013 8:00,0.005169918,0.005169862,0.005169906,0.005169929,0.005169721,0.005169956,0.005169761
3/1/2013 9:00,0.004417768,0.004417656,0.004417758,0.004417783,0.004417666,0.00441781,0.004417666
3/1/2013 10:00,0.004413783,0.004413656,0.004413769,0.0044138,0.004413729,0.004413832,0.004413709
3/1/2013 11:00,0.004413693,0.004413575,0.004413676,0.00441371,0.004413658,0.004413743,0.004413625
3/1/2013 12:00,0.00441367,0.004413559,0.004413652,0.004413686,0.004413641,0.00441372,0.004413599
3/1/2013 13:00,0.00441367,0.004413571,0.004413651,0.004413685,0.004413639,0.004413719,0.00441359
3/1/2013 14:00,0.004413685,0.004413601,0.004413665,0.004413699,0.00441365,0.004413733,0.004413599
3/1/2013 15:00,0.004413763,0.004413699,0.004413744,0.004413775,0.004413703,0.004413807,0.004413649
3/1/2013 16:00,0.00443349,0.004433447,0.004433473,0.004433499,0.004433374,0.004433527,0.004433321
3/1/2013 17:00,0.005170037,0.005170011,0.00517002,0.005170044,0.005169857,0.005170071,0.005169814
3/1/2013 18:00,0.005170053,0.005170026,0.005170036,0.00517006,0.005169881,0.005170086,0.00516985
3/1/2013 19:00,0.005169952,0.005169929,0.005169937,0.005169959,0.005169782,0.005169981,0.005169774
3/1/2013 20:00,0.005169499,0.005169474,0.005169486,0.005169506,0.005169353,0.005169526,0.005169363
3/1/2013 21:00,0.004424935,0.004424909,0.004424923,0.004424941,0.004424816,0.004424959,0.004424825
3/1/2013 22:00,0.004413778,0.004413751,0.004413766,0.004413783,0.004413696,0.004413799,0.004413686
3/1/2013 23:00,0.004413667,0.004413638,0.004413655,0.004413672,0.004413608,0.00441369,0.004413578
3/2/2013 0:00,0.004413643,0.004413613,0.004413632,0.004413648,0.00441358,0.004413669,0.004413546
3/2/2013 1:00,0.004413626,0.004413593,0.004413615,0.004413632,0.004413558,0.004413654,0.004413521
3/2/2013 2:00,0.004413612,0.004413577,0.0044136,0.004413618,0.004413538,0.004413643,0.004413502
3/2/2013 3:00,0.004413605,0.004413568,0.004413593,0.004413611,0.004413522,0.004413637,0.004413487
3/2/2013 4:00,0.004413615,0.004413579,0.004413602,0.004413621,0.004413509,0.004413648,0.004413473
3/2/2013 5:00,0.004413666,0.00441363,0.004413652,0.004413671,0.004413516,0.004413696,0.00441349
3/2/2013 6:00,0.004413832,0.004413799,0.004413819,0.004413838,0.004413597,0.004413862,0.004413588
3/2/2013 7:00,0.004413909,0.004413876,0.004413897,0.004413915,0.00441362,0.004413938,0.004413619
3/2/2013 8:00,0.004414431,0.004414395,0.00441442,0.004414436,0.004413932,0.004414457,0.004413928
3/2/2013 9:00,0.004414039,0.004413984,0.00441403,0.004414046,0.004413629,0.004414066,0.004413574
3/2/2013 10:00,0.004413765,0.004413686,0.004413757,0.004413774,0.004413507,0.004413795,0.004413394
3/2/2013 11:00,0.004413688,0.004413597,0.004413679,0.004413697,0.00441346,0.004413719,0.004413312
3/2/2013 12:00,0.004413665,0.004413567,0.004413657,0.004413675,0.004413435,0.004413697,0.004413272
3/2/2013 13:00,0.004413669,0.004413573,0.004413662,0.004413678,0.00441343,0.004413699,0.004413266
3/2/2013 14:00,0.004413694,0.004413605,0.004413687,0.004413702,0.004413443,0.004413721,0.004413282
3/2/2013 15:00,0.004413776,0.004413705,0.004413769,0.004413784,0.004413473,0.004413801,0.004413316
3/2/2013 16:00,0.004415088,0.004415048,0.00441508,0.004415092,0.004413833,0.004415108,0.00441372
3/2/2013 17:00,0.005169553,0.00516953,0.005169546,0.005169556,0.005164011,0.005169569,0.00516389
3/2/2013 18:00,0.005169627,0.005169603,0.005169621,0.005169631,0.005163814,0.005169644,0.005163682
3/2/2013 19:00,0.005169328,0.005169306,0.005169322,0.00516933,0.005162732,0.005169342,0.005162594
3/2/2013 20:00,0.005168196,0.005168174,0.005168189,0.005168198,0.005159657,0.005168209,0.005159512
3/2/2013 21:00,0.004414902,0.004414881,0.004414895,0.004414904,0.004413748,0.004414915,0.004413611
3/2/2013 22:00,0.004413766,0.004413737,0.004413759,0.004413769,0.004413498,0.00441378,0.004413293
3/2/2013 23:00,0.004413667,0.004413634,0.00441366,0.00441367,0.004413459,0.004413684,0.00441324
3/3/2013 0:00,0.004413632,0.004413594,0.004413625,0.004413636,0.004413441,0.004413651,0.004413227
3/3/2013 1:00,0.004413613,0.004413573,0.004413607,0.004413617,0.004413434,0.004413633,0.004413227
3/3/2013 2:00,0.004413606,0.004413565,0.0044136,0.004413611,0.004413447,0.004413628,0.004413258
3/3/2013 3:00,0.004413609,0.004413568,0.004413602,0.004413614,0.004413459,0.004413632,0.004413287
3/3/2013 4:00,0.004413624,0.004413584,0.004413615,0.004413629,0.00441348,0.004413648,0.004413322
3/3/2013 5:00,0.004413676,0.004413637,0.004413666,0.004413681,0.004413521,0.004413699,0.004413394
3/3/2013 6:00,0.004413712,0.004413671,0.004413701,0.004413718,0.004413553,0.004413737,0.004413458
3/3/2013 7:00,0.004413704,0.004413664,0.004413691,0.00441371,0.004413579,0.00441373,0.004413503
3/3/2013 8:00,0.004413757,0.00441371,0.004413745,0.004413764,0.004413634,0.004413785,0.004413566
3/3/2013 9:00,0.004413673,0.004413593,0.004413662,0.004413683,0.004413598,0.004413707,0.004413509
3/3/2013 10:00,0.004413623,0.004413515,0.004413611,0.004413637,0.004413587,0.004413668,0.004413513
3/3/2013 11:00,0.004413589,0.004413456,0.004413575,0.004413605,0.00441358,0.004413638,0.00441352
3/3/2013 12:00,0.004413534,0.00441338,0.004413522,0.004413552,0.004413556,0.004413587,0.004413496
3/3/2013 13:00,0.004413531,0.004413389,0.004413517,0.004413548,0.004413559,0.004413583,0.004413501
3/3/2013 14:00,0.004413554,0.004413445,0.004413539,0.004413569,0.004413572,0.004413603,0.004413523
3/3/2013 15:00,0.004413604,0.004413528,0.004413588,0.004413617,0.004413598,0.004413649,0.004413556
3/3/2013 16:00,0.00441365,0.004413596,0.004413633,0.00441366,0.004413624,0.004413687,0.004413576
3/3/2013 17:00,0.004413737,0.004413698,0.004413718,0.004413745,0.004413695,0.004413772,0.004413641
3/3/2013 18:00,0.004413698,0.00441366,0.004413676,0.004413706,0.004413659,0.004413736,0.0044136
3/3/2013 19:00,0.004413637,0.004413598,0.004413612,0.004413646,0.004413606,0.004413681,0.004413548
3/3/2013 20:00,0.004413601,0.004413562,0.004413574,0.004413611,0.004413579,0.004413652,0.004413524
3/3/2013 21:00,0.004413557,0.004413517,0.004413528,0.004413566,0.004413549,0.00441361,0.004413494
3/3/2013 22:00,0.004413335,0.004413293,0.004413306,0.004413344,0.004413412,0.00441339,0.004413317
3/3/2013 23:00,0.004412408,0.004412362,0.00441238,0.004412419,0.004412617,0.004412465,0.004412439
3/4/2013 0:00,0.004411067,0.004411019,0.004411041,0.004411079,0.004411319,0.004411125,0.004411117
3/4/2013 1:00,0.004411031,0.004410981,0.004411006,0.004411044,0.004411283,0.004411089,0.004411086
3/4/2013 2:00,0.004410893,0.004410841,0.004410868,0.004410906,0.004411153,0.004410952,0.004410952
3/4/2013 3:00,0.004412471,0.004412418,0.004412445,0.004412484,0.004412703,0.004412533,0.004412526
3/4/2013 4:00,0.004413255,0.004413204,0.004413227,0.004413268,0.004413385,0.004413321,0.004413285
3/4/2013 5:00,0.004413589,0.004413536,0.004413558,0.004413601,0.004413604,0.004413655,0.004413574
3/4/2013 6:00,0.004413643,0.004413583,0.004413612,0.004413657,0.004413665,0.004413704,0.004413632
3/4/2013 7:00,0.004413636,0.004413571,0.004413608,0.004413651,0.004413663,0.004413695,0.004413626
3/4/2013 8:00,0.004413624,0.004413535,0.004413598,0.004413643,0.004413662,0.004413687,0.004413617
3/4/2013 9:00,0.004413591,0.004413437,0.004413569,0.004413614,0.004413639,0.004413662,0.004413588
3/4/2013 10:00,0.004413529,0.004413295,0.004413507,0.004413555,0.004413593,0.004413611,0.004413536
3/4/2013 11:00,0.004413439,0.004413138,0.004413418,0.004413468,0.004413538,0.004413527,0.004413465
3/4/2013 12:00,0.004413409,0.004413067,0.004413389,0.004413437,0.004413518,0.004413491,0.004413442
3/4/2013 13:00,0.00441348,0.004413177,0.004413463,0.004413506,0.004413555,0.004413552,0.004413499
3/4/2013 14:00,0.004413569,0.004413336,0.004413555,0.004413591,0.00441361,0.004413631,0.004413572
3/4/2013 15:00,0.004413622,0.004413456,0.004413609,0.004413641,0.004413634,0.004413673,0.00441361
3/4/2013 16:00,0.004413684,0.004413548,0.004413673,0.004413701,0.004413676,0.004413729,0.004413665
3/4/2013 17:00,0.004413727,0.004413612,0.004413712,0.004413744,0.004413719,0.004413776,0.00441371
3/4/2013 18:00,0.004413701,0.004413604,0.004413682,0.004413719,0.004413691,0.004413756,0.004413681
3/4/2013 19:00,0.00441365,0.004413569,0.004413628,0.004413665,0.004413638,0.004413703,0.00441362
3/4/2013 20:00,0.004413617,0.004413541,0.004413595,0.004413632,0.004413606,0.004413673,0.004413576
3/4/2013 21:00,0.004413589,0.004413519,0.004413567,0.004413602,0.004413575,0.004413644,0.004413533
3/4/2013 22:00,0.004413481,0.004413413,0.004413461,0.004413492,0.004413504,0.004413533,0.004413431
3/4/2013 23:00,0.004413303,0.004413234,0.004413285,0.004413314,0.004413388,0.004413352,0.004413271
3/5/2013 0:00,0.004413221,0.004413154,0.004413206,0.004413232,0.004413329,0.004413265,0.004413193
3/5/2013 1:00,0.004413346,0.004413281,0.004413333,0.004413357,0.004413419,0.004413388,0.004413309
3/5/2013 2:00,0.004413444,0.004413383,0.004413432,0.004413454,0.00441349,0.004413484,0.004413398
3/5/2013 3:00,0.00441353,0.004413472,0.004413517,0.00441354,0.004413546,0.004413569,0.004413469
3/5/2013 4:00,0.004413602,0.004413548,0.004413587,0.004413611,0.004413592,0.004413641,0.004413525
3/5/2013 5:00,0.00441369,0.004413636,0.004413674,0.004413699,0.004413663,0.004413728,0.004413606
3/5/2013 6:00,0.005134651,0.005134598,0.005134635,0.005134661,0.005134599,0.005134691,0.005134554
3/5/2013 7:00,0.005151433,0.005151387,0.005151418,0.005151444,0.005151368,0.00515147,0.005151336
3/5/2013 8:00,0.005151614,0.005151563,0.0051516,0.005151626,0.005151548,0.005151652,0.005151524
3/5/2013 9:00,0.005142648,0.005142565,0.005142634,0.005142663,0.005142632,0.005142692,0.005142591
3/5/2013 10:00,0.004413727,0.004413617,0.004413709,0.004413744,0.004413742,0.004413779,0.004413683
3/5/2013 11:00,0.004413661,0.004413552,0.00441364,0.004413678,0.004413682,0.004413716,0.004413623
3/5/2013 12:00,0.004413637,0.004413527,0.004413616,0.004413655,0.00441366,0.004413694,0.004413603
3/5/2013 13:00,0.004413638,0.004413536,0.004413617,0.004413655,0.004413664,0.004413694,0.004413608
3/5/2013 14:00,0.004413649,0.00441356,0.004413627,0.004413664,0.004413674,0.0044137,0.004413624
3/5/2013 15:00,0.00441368,0.004413607,0.00441366,0.004413694,0.004413696,0.004413725,0.004413647
3/5/2013 16:00,0.004413867,0.004413819,0.004413848,0.004413878,0.004413855,0.004413907,0.004413812
3/5/2013 17:00,0.004414275,0.004414243,0.004414251,0.004414284,0.004414246,0.004414317,0.004414202
3/5/2013 18:00,0.00441384,0.004413813,0.004413811,0.00441385,0.004413809,0.004413888,0.004413761
3/5/2013 19:00,0.004413674,0.004413647,0.004413642,0.004413682,0.004413651,0.004413721,0.0044136
3/5/2013 20:00,0.004413616,0.004413589,0.004413584,0.004413625,0.0044136,0.004413668,0.004413552
3/5/2013 21:00,0.004413584,0.004413559,0.004413551,0.004413592,0.004413568,0.004413636,0.004413526
3/5/2013 22:00,0.004413476,0.004413455,0.004413445,0.004413483,0.004413499,0.004413527,0.004413445
3/5/2013 23:00,0.004413161,0.004413138,0.004413131,0.004413169,0.004413266,0.004413211,0.004413175
3/6/2013 0:00,0.004411471,0.004411446,0.004411443,0.00441148,0.004411645,0.004411521,0.004411523
3/6/2013 1:00,0.004407657,0.004407629,0.004407629,0.004407667,0.004407844,0.00440771,0.004407728
3/6/2013 2:00,0.004406768,0.004406737,0.00440674,0.004406779,0.004406964,0.004406823,0.004406855
3/6/2013 3:00,0.004411933,0.004411902,0.004411904,0.004411944,0.004412118,0.004411992,0.004412028
3/6/2013 4:00,0.004413134,0.004413105,0.004413103,0.004413145,0.004413261,0.004413196,0.004413214
3/6/2013 5:00,0.004413531,0.004413502,0.004413495,0.004413541,0.004413544,0.004413598,0.00441356
3/6/2013 6:00,0.004413606,0.004413575,0.00441357,0.004413618,0.004413613,0.004413672,0.004413632
3/6/2013 7:00,0.004413621,0.00441359,0.004413584,0.004413634,0.004413637,0.004413683,0.004413645
3/6/2013 8:00,0.004413607,0.004413569,0.004413568,0.004413622,0.004413636,0.004413675,0.004413636
3/6/2013 9:00,0.004413455,0.00441339,0.004413409,0.004413478,0.004413549,0.004413561,0.004413525
3/6/2013 10:00,0.004412968,0.004412833,0.004412916,0.004413012,0.004413285,0.004413142,0.00441316
3/6/2013 11:00,0.003774555,0.003774276,0.003774496,0.003774623,0.003775211,0.003774822,0.003774887
3/6/2013 12:00,0.003765046,0.003764657,0.003764987,0.00376512,0.003765736,0.003765332,0.003765391
3/6/2013 13:00,0.003764724,0.003764338,0.003764667,0.003764792,0.003765372,0.00376499,0.003765024
3/6/2013 14:00,0.003765545,0.003765303,0.003765494,0.003765598,0.003766059,0.003765753,0.00376575
3/6/2013 15:00,0.004411292,0.004411167,0.004411246,0.004411327,0.004411631,0.004411439,0.004411393
3/6/2013 16:00,0.004413212,0.00441315,0.004413167,0.004413232,0.004413336,0.004413321,0.004413213
3/6/2013 17:00,0.004413427,0.004413386,0.004413379,0.00441344,0.004413469,0.004413526,0.004413365
3/6/2013 18:00,0.004413421,0.004413383,0.004413369,0.004413434,0.004413466,0.004413522,0.004413348
3/6/2013 19:00,0.004413258,0.004413219,0.004413206,0.004413271,0.004413358,0.004413362,0.004413194
3/6/2013 20:00,0.004412334,0.004412292,0.004412281,0.004412349,0.004412559,0.004412443,0.004412291
3/6/2013 21:00,0.001001219,0.001001176,0.001001163,0.001001231,0.001001528,0.001001327,0.001001176
3/6/2013 22:00,0.000104435,0.0001044,0.000104381,0.000104442,0.000104843,0.000104529,0.000104384
3/6/2013 23:00,0.000102675,0.00010264,0.000102622,0.000102682,0.000103237,0.000102769,0.000102633
3/7/2013 0:00,0.000102435,0.00010241,0.000102385,0.000102441,0.000103005,0.000102516,0.000102385
3/7/2013 1:00,0.00010233,0.000102307,0.000102279,0.000102335,0.000102908,0.00010241,0.000102273
3/7/2013 2:00,0.000102242,0.000102221,0.000102188,0.000102247,0.000102863,0.000102325,0.000102178
3/7/2013 3:00,0.000102426,0.000102401,0.00010237,0.000102431,0.000103065,0.000102515,0.00010236
3/7/2013 4:00,0.00010262,0.000102587,0.00010256,0.000102627,0.000103327,0.000102729,0.000102558
3/7/2013 5:00,0.000156953,0.00015692,0.00015689,0.000156961,0.000157493,0.000157077,0.000156871
3/7/2013 6:00,0.000157893,0.000157845,0.000157825,0.000157907,0.000158489,0.000158056,0.000157817
3/7/2013 7:00,0.000220617,0.00022057,0.000220554,0.000220634,0.000221131,0.000220775,0.000220539
3/7/2013 8:00,0.000158175,0.000158112,0.000158106,0.000158194,0.000158855,0.000158368,0.000158058
3/7/2013 9:00,0.000157365,0.000157296,0.000157291,0.000157384,0.00015821,0.000157578,0.000157244
3/7/2013 10:00,0.00013956,0.000139461,0.000139463,0.000139585,0.000141022,0.000139926,0.000139464
3/7/2013 11:00,0.000101119,0.000101002,0.00010101,0.000101148,0.000103098,0.0001016,0.000101056
3/7/2013 12:00,0.000100789,0.000100673,0.000100679,0.000100818,0.000102605,0.000101265,0.000100734
3/7/2013 13:00,0.00010074,0.000100627,0.000100631,0.000100769,0.000102502,0.000101206,0.000100683
3/7/2013 14:00,0.000100727,0.000100616,0.000100622,0.000100756,0.000102409,0.000101169,0.000100667
3/7/2013 15:00,0.000100808,0.000100697,0.000100704,0.000100836,0.000102451,0.000101226,0.000100749
3/7/2013 16:00,0.000102133,0.000102038,0.000102028,0.000102157,0.000103692,0.000102511,0.000102049
3/7/2013 17:00,0.000154767,0.000154695,0.000154663,0.000154786,0.000155927,0.0001551,0.000154653
3/7/2013 18:00,0.00015479,0.00015472,0.000154685,0.00015481,0.000155894,0.000155117,0.000154673
3/7/2013 19:00,0.000154685,0.000154635,0.000154589,0.0001547,0.000155576,0.000154922,0.000154553
3/7/2013 20:00,0.000148542,0.000148501,0.000148451,0.000148553,0.00014933,0.000148735,0.000148407
3/7/2013 21:00,0.000101702,0.000101672,0.000101616,0.000101708,0.000102468,0.000101863,0.000101578
3/7/2013 22:00,0.000100649,0.000100631,0.000100571,0.000100652,0.000101474,0.000100781,0.000100557
3/7/2013 23:00,0.000100372,0.000100365,0.000100299,0.000100373,0.000101225,0.000100482,0.000100308
3/8/2013 0:00,0.000100302,0.000100309,0.000100229,0.000100301,0.000101176,0.000100401,0.000100248
3/8/2013 1:00,0.000100282,0.000100291,0.000100209,0.000100281,0.000101165,0.00010038,0.000100233
3/8/2013 2:00,0.00010028,0.000100289,0.000100205,0.00010028,0.000101199,0.000100381,0.000100233
3/8/2013 3:00,0.000100321,0.000100326,0.000100242,0.000100321,0.00010132,0.000100435,0.000100269
3/8/2013 4:00,0.000100416,0.000100409,0.000100327,0.000100417,0.000101575,0.000100556,0.000100357
3/8/2013 5:00,0.000101183,0.000101158,0.000101082,0.000101187,0.000102551,0.000101382,0.000101097
3/8/2013 6:00,0.0001556,0.000155561,0.000155498,0.000155609,0.000157204,0.000155864,0.000155499
3/8/2013 7:00,0.000155719,0.000155661,0.000155617,0.000155737,0.000157663,0.000156047,0.000155628
3/8/2013 8:00,0.000155687,0.000155614,0.00015558,0.00015571,0.000157838,0.000156079,0.000155591
3/8/2013 9:00,0.000153503,0.000153414,0.000153393,0.000153528,0.000156036,0.00015396,0.000153417
3/8/2013 10:00,0.000101627,0.000101515,0.000101507,0.000101657,0.000105144,0.000102255,0.000101569
3/8/2013 11:00,0.000101441,0.000101338,0.000101326,0.000101469,0.000104439,0.000101957,0.000101381
3/8/2013 12:00,0.000101408,0.000101306,0.000101296,0.000101435,0.000104245,0.000101866,0.000101346
3/8/2013 13:00,0.000101521,0.000101411,0.000101413,0.000101549,0.000104373,0.000101967,0.000101461
3/8/2013 14:00,0.000102961,0.000102868,0.000102868,0.000102985,0.000105103,0.000103312,0.000102888
3/8/2013 15:00,0.000230348,0.000230279,0.000230275,0.000230367,0.000231389,0.000230564,0.00023025
3/8/2013 16:00,0.00023307,0.000233012,0.000233012,0.000233087,0.000233788,0.000233213,0.000232959
3/8/2013 17:00,0.000233929,0.000233879,0.000233876,0.000233944,0.000234543,0.00023406,0.000233802
3/8/2013 18:00,0.000235237,0.000235195,0.000235185,0.00023525,0.000235748,0.000235354,0.000235103
3/8/2013 19:00,0.000233762,0.000233723,0.000233711,0.000233775,0.000234313,0.00023387,0.000233642
3/8/2013 20:00,0.000233613,0.000233586,0.000233565,0.000233623,0.000234119,0.000233707,0.0002335
3/8/2013 21:00,0.000233032,0.000233009,0.000232982,0.00023304,0.000233537,0.000233118,0.000232932
3/8/2013 22:00,0.00023039,0.000230379,0.000230339,0.000230395,0.000230931,0.000230469,0.000230297
3/8/2013 23:00,0.0001015,0.000101488,0.000101447,0.000101505,0.000102227,0.000101581,0.000101435
3/9/2013 0:00,0.000100796,0.000100782,0.000100744,0.000100802,0.000101566,0.000100877,0.00010075
3/9/2013 1:00,0.00010055,0.000100535,0.000100494,0.000100556,0.000101336,0.000100635,0.000100519
3/9/2013 2:00,0.000100447,0.000100431,0.000100388,0.000100454,0.000101263,0.000100536,0.000100427
3/9/2013 3:00,0.000100447,0.000100429,0.000100387,0.000100455,0.000101283,0.000100541,0.000100428
3/9/2013 4:00,0.000100547,0.000100527,0.000100486,0.000100555,0.000101356,0.000100645,0.000100518
3/9/2013 5:00,0.000101483,0.000101459,0.00010142,0.000101492,0.000102171,0.000101591,0.000101428
3/9/2013 6:00,0.000154357,0.00015433,0.000154295,0.000154368,0.000154932,0.000154475,0.000154281
3/9/2013 7:00,0.000154494,0.000154463,0.000154434,0.000154506,0.000155115,0.000154619,0.00015438
3/9/2013 8:00,0.000154382,0.000154332,0.000154321,0.000154398,0.000155141,0.000154528,0.000154256
3/9/2013 9:00,0.000100952,0.000100851,0.000100881,0.00010098,0.000102469,0.000101186,0.000100893
3/9/2013 10:00,0.000100372,0.000100244,0.000100305,0.000100406,0.00010182,0.000100614,0.000100353
3/9/2013 11:00,0.000100279,0.000100159,0.000100217,0.000100311,0.000101561,0.000100492,0.000100267
3/9/2013 12:00,0.000100227,0.000100117,0.000100167,0.000100257,0.000101405,0.000100417,0.000100219
3/9/2013 13:00,0.000100203,0.000100103,0.000100144,0.000100232,0.000101326,0.000100383,0.000100198
3/9/2013 14:00,0.000100195,0.000100105,0.000100133,0.000100222,0.000101292,0.000100372,0.000100183
3/9/2013 15:00,0.000100232,0.000100152,0.000100165,0.000100258,0.000101391,0.000100412,0.000100214
3/9/2013 16:00,0.000100901,0.000100831,0.000100828,0.000100923,0.000102171,0.000101088,0.000100829
3/9/2013 17:00,0.000154096,0.000154053,0.000154029,0.00015411,0.00015482,0.00015424,0.000153957
3/9/2013 18:00,0.000154147,0.000154108,0.000154076,0.000154159,0.000154827,0.00015429,0.000153994
3/9/2013 19:00,0.000153927,0.000153898,0.000153857,0.000153937,0.000154546,0.000154054,0.000153765
3/9/2013 20:00,0.000128486,0.000128456,0.00012841,0.000128495,0.000129226,0.000128621,0.000128336
3/9/2013 21:00,0.00010088,0.000100856,0.000100804,0.000100887,0.000101641,0.000101006,0.000100762
3/9/2013 22:00,0.000100226,0.00010021,0.00010016,0.000100233,0.000100954,0.000100325,0.00010018
3/9/2013 23:00,0.000100114,0.0001001,0.000100061,0.00010012,0.00010081,0.000100194,0.0001001
3/10/2013 0:00,0.000100097,0.00010008,0.000100047,0.000100104,0.00010076,0.000100172,0.000100088
3/10/2013 1:00,0.00010008,0.000100062,0.000100034,0.000100088,0.000100731,0.000100154,0.000100077
3/10/2013 2:00,0.000100072,0.000100053,0.000100027,0.000100081,0.000100731,0.000100147,0.000100073
3/10/2013 3:00,0.00010007,0.000100049,0.000100024,0.000100079,0.000100741,0.000100148,0.000100072
3/10/2013 4:00,0.000100076,0.000100054,0.000100026,0.000100086,0.000100752,0.00010016,0.000100077
3/10/2013 5:00,0.000100106,0.000100081,0.000100041,0.000100119,0.000100793,0.000100213,0.0001001
3/10/2013 6:00,0.000100142,0.000100113,0.000100061,0.000100156,0.000100909,0.000100277,0.000100121
3/10/2013 7:00,0.000100145,0.000100113,0.000100058,0.00010016,0.000101025,0.000100294,0.000100126
3/10/2013 8:00,0.000100131,0.000100079,0.000100043,0.000100152,0.000101196,0.000100303,0.000100124
3/10/2013 9:00,0.000100103,0.000100042,0.000100025,0.000100129,0.000101219,0.000100275,0.000100111
3/10/2013 10:00,0.000100095,0.000100033,0.000100021,0.00010012,0.000101126,0.000100259,0.000100105
3/10/2013 11:00,0.000100091,0.00010003,0.00010002,0.000100115,0.00010106,0.00010024,0.000100102
3/10/2013 12:00,0.000100082,0.000100026,0.000100018,0.000100104,0.00010099,0.000100214,0.000100094
3/10/2013 13:00,0.000100079,0.000100025,0.000100016,0.000100101,0.000100976,0.000100206,0.000100092
3/10/2013 14:00,0.000100077,0.000100026,0.000100015,0.000100098,0.000100935,0.000100204,0.00010009
3/10/2013 15:00,0.000100083,0.000100032,0.000100016,0.000100105,0.000100965,0.000100219,0.000100097
3/10/2013 16:00,0.000100109,0.000100056,0.000100027,0.000100135,0.000101123,0.000100268,0.000100122
3/10/2013 17:00,0.00010027,0.000100227,0.000100135,0.000100295,0.000101695,0.000100479,0.000100267
3/10/2013 18:00,0.000100724,0.000100692,0.00010055,0.000100742,0.000102253,0.000100941,0.000100674
3/10/2013 19:00,0.000100553,0.00010053,0.000100389,0.000100568,0.000101847,0.000100742,0.000100507
3/10/2013 20:00,0.000100317,0.000100297,0.000100184,0.000100332,0.000101399,0.000100481,0.000100292
3/10/2013 21:00,0.00010023,0.000100216,0.000100117,0.000100241,0.000101114,0.000100372,0.000100217
3/10/2013 22:00,0.000100129,0.000100118,0.000100051,0.000100138,0.000100886,0.000100237,0.000100136
3/10/2013 23:00,0.000100085,0.00010007,0.000100026,0.000100093,0.000100802,0.000100172,0.000100104
3/11/2013 0:00,0.000100092,0.000100074,0.000100031,0.000100102,0.000100816,0.000100185,0.000100115
3/11/2013 1:00,0.000100093,0.000100073,0.000100032,0.000100103,0.000100835,0.000100188,0.00010012
3/11/2013 2:00,0.000100099,0.000100078,0.000100035,0.00010011,0.000100898,0.0001002,0.000100128
3/11/2013 3:00,0.000100124,0.000100102,0.00010005,0.000100136,0.000101036,0.000100243,0.000100158
3/11/2013 4:00,0.000100248,0.000100221,0.000100144,0.000100263,0.00010145,0.000100415,0.000100279
3/11/2013 5:00,0.000140414,0.000140354,0.000140261,0.000140439,0.000141941,0.000140686,0.000140417
3/11/2013 6:00,0.000165328,0.000165228,0.000165156,0.000165384,0.000187455,0.000165826,0.000165395
3/11/2013 7:00,0.00016586,0.000165761,0.000165702,0.000165916,0.000190914,0.000166295,0.000165915
3/11/2013 8:00,0.00016482,0.000164649,0.000164593,0.00016491,0.000191408,0.000165691,0.000164927
3/11/2013 9:00,0.000109748,0.000109474,0.000109413,0.00010988,0.000155706,0.000111319,0.000109966
3/11/2013 10:00,0.000109402,0.000109075,0.000109017,0.000109579,0.000176754,0.000110875,0.000109753
3/11/2013 11:00,0.000109306,0.000108979,0.000108926,0.000109513,0.000133943,0.000110545,0.000109766
3/11/2013 12:00,0.000109325,0.000108987,0.000108939,0.000109562,0.000132979,0.000110533,0.000109909
3/11/2013 13:00,0.000109456,0.000109089,0.000109047,0.000109735,0.000133037,0.000110789,0.000110217
3/11/2013 14:00,0.000109753,0.000109296,0.000109262,0.00011016,0.000133351,0.00011152,0.000110928
3/11/2013 15:00,0.00050403,0.000503797,0.000503763,0.000504207,0.000506873,0.000504794,0.000504557
3/11/2013 16:00,0.004408536,0.004408391,0.004408362,0.004408647,0.004409703,0.004408964,0.004408848
3/11/2013 17:00,0.004412981,0.0044129,0.004412866,0.004413032,0.00441334,0.004413205,0.004413104
3/11/2013 18:00,0.004413277,0.004413212,0.004413174,0.004413315,0.004413481,0.004413451,0.004413351
3/11/2013 19:00,0.004413269,0.004413209,0.004413176,0.004413304,0.00441347,0.004413429,0.00441335
3/11/2013 20:00,0.004413124,0.004413064,0.004413035,0.004413161,0.004413386,0.004413287,0.00441324
3/11/2013 21:00,0.004412856,0.004412799,0.004412772,0.004412889,0.004413196,0.004413009,0.004413
3/11/2013 22:00,0.004404966,0.004404911,0.004404884,0.004404997,0.004405511,0.004405118,0.004405161
3/11/2013 23:00,0.003763238,0.003763186,0.003763161,0.003763266,0.003763871,0.003763381,0.003763455
3/12/2013 0:00,0.003763507,0.003763458,0.003763434,0.003763533,0.003764096,0.003763642,0.003763714
3/12/2013 1:00,0.003763922,0.003763876,0.003763854,0.003763946,0.003764482,0.003764048,0.003764117
3/12/2013 2:00,0.00376627,0.003766228,0.003766208,0.003766293,0.003766789,0.003766389,0.003766448
